date,symbol,open,high,low,close,volume_USD,volume
2025-09-01 00:00:00,DAI/USD,0.99502,0.9995,0.99502,0.9995,605.77116355967,606.07420066
2025-09-02 00:00:00,DAI/USD,0.9995,0.9995,0.9995,0.9995,133.735246926,133.802148
2025-09-03 00:00:00,DAI/USD,0.9995,0.9995,0.9995,0.9995,1095.1265686470751,1095.67440585
2025-09-04 00:00:00,DAI/USD,0.9995,0.9995,0.9995,0.9995,1578.1765036266902,1578.9659866200002
2025-09-05 00:00:00,DAI/USD,0.99501,0.997,0.99501,0.997,7496.99622322633,7519.55488789
2025-09-06 00:00:00,DAI/USD,0.99501,0.99501,0.995,0.995,13.2584671171,13.32509258
2025-09-07 00:00:00,DAI/USD,0.99501,0.99501,0.99501,0.99501,76.61577,77.0
2025-09-08 00:00:00,DAI/USD,0.99501,0.99501,0.99501,0.99501,6.8052104794878,6.83933878
2025-09-09 00:00:00,DAI/USD,0.9997,0.9997,0.9997,0.9997,1508.9103480528995,1509.3631569999998
2025-09-10 00:00:00,DAI/USD,0.99501,0.99501,0.99501,0.99501,33.83034,34.0
2025-09-13 00:00:00,DAI/USD,0.995,0.995,0.995,0.995,182.986940635,183.906473
2025-09-16 00:00:00,DAI/USD,0.9997,1.0,0.9997,1.0,4821.257544,4821.257544
2025-09-17 00:00:00,DAI/USD,0.99501,0.99501,0.99501,0.99501,309.3958588806684,310.94748684
2025-09-18 00:00:00,DAI/USD,0.99501,0.99501,0.99501,0.99501,800.1173913,804.13
2025-09-19 00:00:00,DAI/USD,1.0,1.0,1.0,1.0,5.0,5.0
2025-09-23 00:00:00,DAI/USD,1.0,1.0,1.0,1.0,208.5321,208.5321
2025-09-24 00:00:00,DAI/USD,0.99501,0.99501,0.99501,0.99501,213.8371944493332,214.90959332
2025-09-26 00:00:00,DAI/USD,0.997,0.997,0.997,0.997,8179.212780241,8203.824253
2025-09-27 00:00:00,DAI/USD,0.99501,0.99501,0.99501,0.99501,1625.805617335181,1633.95907311
2025-09-28 00:00:00,DAI/USD,0.998,0.998,0.995,0.995,5163.055,5189.0
2025-09-30 00:00:00,DAI/USD,0.99501,0.99501,0.99501,0.99501,31.824422297375698,31.98402257
2025-10-01 00:00:00,DAI/USD,0.99501,0.998,0.994,0.996,14035.14326549916,14091.50930271
2025-10-02 00:00:00,DAI/USD,0.996,0.9965,0.994,0.994,20217.258896304254,20339.29466429
2025-10-03 00:00:00,DAI/USD,0.99311,0.99311,0.9931,0.9931,3908.28933709,3935.4439
2025-10-06 00:00:00,DAI/USD,0.99869,0.9987,0.994,0.994,2242.94250994996,2256.48139834
2025-10-07 00:00:00,DAI/USD,0.994,0.994,0.99311,0.994,2868.8745892916204,2886.1917397300003
2025-10-08 00:00:00,DAI/USD,0.99869,0.9987,0.99869,0.9987,95.618052566808,95.74251784
2025-10-10 00:00:00,DAI/USD,0.9987,0.9987,0.9987,0.9987,3.243012416034,3.24723382
2025-10-11 00:00:00,DAI/USD,0.9987,0.9987,0.9987,0.9987,1250.800203132,1252.42836
2025-10-12 00:00:00,DAI/USD,0.9987,0.9987,0.9987,0.9987,298.576665084,298.96532
2017-10-20 00:00:00,EDO/USD,2.77,2.939,2.45,2.54,591474.81,220930.87
2017-10-21 00:00:00,EDO/USD,2.54,3.1,2.001,2.29,1807061.51,747794.94
2017-10-22 00:00:00,EDO/USD,2.29,2.38,2.1,2.135,447642.11,202265.61
2017-10-23 00:00:00,EDO/USD,2.135,2.143,1.881,1.955,581454.1,289835.04
2017-10-24 00:00:00,EDO/USD,1.955,2.389,1.9,2.387,1086598.16,491740.57
2017-10-25 00:00:00,EDO/USD,2.387,2.388,1.972,2.11,371391.0,176672.55
2017-10-26 00:00:00,EDO/USD,2.11,2.7,2.003,2.34,2214523.89,905382.94
2017-10-27 00:00:00,EDO/USD,2.34,2.82,2.31,2.55,2278197.29,872684.44
2017-10-28 00:00:00,EDO/USD,2.55,2.59,2.24,2.307,516400.52,212596.88
2017-10-29 00:00:00,EDO/USD,2.307,2.44,2.224,2.34,745733.27,322079.5
2017-10-30 00:00:00,EDO/USD,2.34,2.4,2.18,2.24,438944.18,194113.44
2017-10-31 00:00:00,EDO/USD,2.24,2.3,2.133,2.23,533016.9,240679.59
2017-11-01 00:00:00,EDO/USD,2.23,2.265,1.443,1.964,1779084.44,914457.1
2017-11-02 00:00:00,EDO/USD,1.964,2.076,1.83,1.99,355048.94,183134.57
2017-11-03 00:00:00,EDO/USD,1.99,2.175,1.953,2.057,390988.19,191376.35
2017-11-04 00:00:00,EDO/USD,2.057,2.119,1.99,1.998,239852.31,116263.52
2017-11-05 00:00:00,EDO/USD,1.998,2.02,1.75,1.86,846180.97,454544.49
2017-11-06 00:00:00,EDO/USD,1.86,1.89,1.751,1.755,306729.95,170183.86
2017-11-07 00:00:00,EDO/USD,1.755,2.09,1.75,1.919,834679.87,426373.23
2017-11-08 00:00:00,EDO/USD,1.919,2.13,1.89,1.97,762178.57,383011.64
2017-11-09 00:00:00,EDO/USD,1.97,2.38,1.954,2.35,1656927.67,754622.12
2017-11-10 00:00:00,EDO/USD,2.35,2.418,1.9,1.999,1337315.4,620793.51
2017-11-11 00:00:00,EDO/USD,1.999,2.04,1.915,1.98,520258.5,263351.71
2017-11-12 00:00:00,EDO/USD,1.98,2.139,1.8,1.945,1073233.5,544037.72
2017-11-13 00:00:00,EDO/USD,1.945,2.11,1.925,2.037,291362.7,143275.47
2017-11-14 00:00:00,EDO/USD,2.037,2.3,2.02,2.3,876712.77,399137.13
2017-11-15 00:00:00,EDO/USD,2.3,2.39,2.147,2.24,1453131.07,634708.45
2017-11-16 00:00:00,EDO/USD,2.24,2.25,2.01,2.077,1355042.03,649246.42
2017-11-17 00:00:00,EDO/USD,2.077,2.161,2.0,2.08,388449.67,188149.3
2017-11-18 00:00:00,EDO/USD,2.08,2.185,2.02,2.185,416086.17,198462.77
2017-11-19 00:00:00,EDO/USD,2.185,2.29,2.1,2.16,614392.32,280449.3
2017-11-20 00:00:00,EDO/USD,2.16,2.44,2.135,2.39,641478.7,282656.55
2017-11-21 00:00:00,EDO/USD,2.39,2.45,2.2,2.286,1346566.5,573240.75
2017-11-22 00:00:00,EDO/USD,2.286,2.35,2.2,2.29,574252.6,253290.26
2017-11-23 00:00:00,EDO/USD,2.29,2.348,2.21,2.242,549877.41,241779.09
2017-11-24 00:00:00,EDO/USD,2.242,2.281,2.131,2.217,492434.46,223950.34
2017-11-25 00:00:00,EDO/USD,2.217,2.314,2.16,2.314,1228283.97,553159.35
2017-11-26 00:00:00,EDO/USD,2.314,2.383,2.302,2.36,43702.33,18530.97
2017-11-27 00:00:00,EDO/USD,2.36,2.487,2.29,2.33,1777441.6,752498.44
2017-11-28 00:00:00,EDO/USD,2.33,2.45,2.17,2.247,1583621.07,674865.63
2017-11-29 00:00:00,EDO/USD,2.247,2.352,1.982,2.032,2253132.91,1029195.31
2017-11-30 00:00:00,EDO/USD,2.032,2.211,1.89,2.19,1239260.88,606646.57
2017-12-01 00:00:00,EDO/USD,2.19,2.224,2.031,2.125,774975.7,359607.95
2017-12-02 00:00:00,EDO/USD,2.125,2.239,2.05,2.079,634055.64,297314.5
2017-12-03 00:00:00,EDO/USD,2.079,2.238,2.051,2.21,918142.52,423403.51
2017-12-04 00:00:00,EDO/USD,2.21,2.24,2.061,2.186,1066967.83,493879.51
2017-12-05 00:00:00,EDO/USD,2.186,2.445,2.12,2.338,1823639.96,791933.78
2017-12-06 00:00:00,EDO/USD,2.338,3.35,2.2,2.478,7820124.7,2822109.13
2017-12-07 00:00:00,EDO/USD,2.468,2.625,1.83,2.311,3010132.95,1325632.69
2017-12-08 00:00:00,EDO/USD,2.311,2.534,1.93,2.356,1931729.97,860532.76
2017-12-09 00:00:00,EDO/USD,2.356,2.548,2.14,2.45,1898424.08,809289.57
2017-12-10 00:00:00,EDO/USD,2.45,2.457,2.01,2.208,1523197.37,704373.03
2017-12-11 00:00:00,EDO/USD,2.208,2.491,2.16,2.275,1542966.68,663374.75
2017-12-12 00:00:00,EDO/USD,2.275,2.51,2.25,2.475,2711996.44,1144939.55
2017-12-13 00:00:00,EDO/USD,2.475,2.8,2.29,2.6,2336018.48,929904.27
2017-12-14 00:00:00,EDO/USD,2.6,3.08,2.45,3.064,4027812.55,1427977.02
2017-12-15 00:00:00,EDO/USD,3.064,3.08,2.52,2.805,2055977.28,758920.53
2017-12-16 00:00:00,EDO/USD,2.805,2.988,2.575,2.84,2385418.65,845287.03
2017-12-17 00:00:00,EDO/USD,2.84,3.45,2.83,2.9,8126446.97,2604047.97
2017-12-18 00:00:00,EDO/USD,2.9,3.55,2.803,3.45,4498376.17,1408488.34
2017-12-19 00:00:00,EDO/USD,3.45,3.85,3.14,3.374,6974395.95,2022071.81
2017-12-20 00:00:00,EDO/USD,3.374,3.58,2.939,3.285,2489693.01,771997.53
2017-12-21 00:00:00,EDO/USD,3.285,3.7,3.15,3.439,2902869.05,844759.15
2017-12-22 00:00:00,EDO/USD,3.439,3.463,0.7263,2.461,5203368.05,2291529.43
2017-12-23 00:00:00,EDO/USD,2.461,3.19,2.341,2.925,3997935.27,1371997.17
2017-12-24 00:00:00,EDO/USD,2.925,3.01,2.15,2.711,2449802.37,974760.55
2017-12-25 00:00:00,EDO/USD,2.711,4.48,2.711,3.96,11650741.11,3055962.6
2017-12-26 00:00:00,EDO/USD,3.96,4.46,3.64,3.76,5972260.72,1508848.22
2017-12-27 00:00:00,EDO/USD,3.76,3.962,3.325,3.589,2840145.45,767065.83
2017-12-28 00:00:00,EDO/USD,3.589,3.786,3.122,3.723,1796489.48,534661.25
2017-12-29 00:00:00,EDO/USD,3.723,4.799,3.72,4.53,5260805.39,1251360.4
2017-12-30 00:00:00,EDO/USD,4.53,4.649,3.233,3.66,3452208.99,927575.77
2017-12-31 00:00:00,EDO/USD,3.66,4.0,3.2,3.68,1890961.71,512184.61
2018-01-01 00:00:00,EDO/USD,3.68,4.171,3.393,4.169,1598897.86,421192.05
2018-01-02 00:00:00,EDO/USD,4.169,4.81,3.957,4.412,3453867.8,770691.33
2018-01-03 00:00:00,EDO/USD,4.412,4.95,4.375,4.75,3540592.66,752251.35
2018-01-04 00:00:00,EDO/USD,4.75,5.47,4.555,5.109,5615409.09,1111093.42
2018-01-05 00:00:00,EDO/USD,5.109,5.95,4.77,5.082,5480423.98,1017332.94
2018-01-06 00:00:00,EDO/USD,5.082,5.6,4.984,5.456,2477030.72,469777.11
2018-01-07 00:00:00,EDO/USD,5.456,6.5,5.3,6.09,9596785.52,1580769.46
2018-01-08 00:00:00,EDO/USD,6.09,6.69,5.055,6.55,6717757.62,1112759.26
2018-01-09 00:00:00,EDO/USD,6.55,6.876,6.0,6.58,4320484.94,666213.33
2018-01-10 00:00:00,EDO/USD,6.58,6.627,5.528,6.133,3843159.25,634784.76
2018-01-11 00:00:00,EDO/USD,6.133,6.199,4.263,4.901,6085073.04,1210014.45
2018-01-12 00:00:00,EDO/USD,4.901,5.75,4.6,5.582,2897527.4,560353.8
2018-01-13 00:00:00,EDO/USD,5.582,6.4,5.289,5.804,2778440.57,467406.39
2018-01-14 00:00:00,EDO/USD,5.804,5.847,5.0,5.363,2087097.3,382151.49
2018-01-15 00:00:00,EDO/USD,5.363,5.95,4.731,5.6,2368293.82,446905.66
2018-01-16 00:00:00,EDO/USD,5.6,5.62,2.59,3.379,4912738.62,1310459.4
2018-01-17 00:00:00,EDO/USD,3.379,3.757,2.5,3.53,2586020.76,828836.95
2018-01-18 00:00:00,EDO/USD,3.53,4.4,3.262,3.491,2200201.31,580477.9
2018-01-19 00:00:00,EDO/USD,3.491,4.199,3.491,3.99,1224393.3,317995.67
2018-01-20 00:00:00,EDO/USD,3.99,4.75,3.936,4.452,1181476.38,266977.02
2018-01-21 00:00:00,EDO/USD,4.452,4.582,3.63,3.779,1240503.62,304013.62
2018-01-22 00:00:00,EDO/USD,3.779,3.983,2.918,3.379,1432465.37,418712.04
2018-01-23 00:00:00,EDO/USD,3.379,3.594,2.8,3.172,1345731.05,432646.91
2018-01-24 00:00:00,EDO/USD,3.172,3.548,2.83,3.386,1335318.08,408710.67
2018-01-25 00:00:00,EDO/USD,3.386,3.443,3.16,3.371,433155.84,130676.25
2018-01-26 00:00:00,EDO/USD,3.371,3.5,2.986,3.261,591404.03,184605.69
2018-01-27 00:00:00,EDO/USD,3.261,3.63,3.17,3.465,953314.08,275334.69
2018-01-28 00:00:00,EDO/USD,3.465,3.63,3.43,3.522,392612.73,111384.87
2018-01-29 00:00:00,EDO/USD,3.522,3.57,3.23,3.25,333164.13,98939.85
2018-01-30 00:00:00,EDO/USD,3.25,3.3,2.7,2.784,885462.03,303216.72
2018-01-31 00:00:00,EDO/USD,2.784,2.869,2.545,2.799,565898.44,208965.67
2018-02-01 00:00:00,EDO/USD,2.799,2.815,2.132,2.278,737717.78,318709.71
2018-02-02 00:00:00,EDO/USD,2.278,2.332,1.66,2.18,1072797.37,539295.18
2018-02-03 00:00:00,EDO/USD,2.18,2.999,1.923,2.59,1233774.26,483460.89
2018-02-04 00:00:00,EDO/USD,2.59,2.593,2.075,2.179,539208.84,235746.56
2018-02-05 00:00:00,EDO/USD,2.179,2.239,1.6,1.762,680771.02,363193.61
2018-02-06 00:00:00,EDO/USD,1.762,2.0,1.268,1.976,809657.89,506117.68
2018-02-07 00:00:00,EDO/USD,1.976,2.22,1.72,1.76,710064.8,357841.72
2018-02-08 00:00:00,EDO/USD,1.76,2.156,1.76,2.024,245440.67,123132.99
2018-02-09 00:00:00,EDO/USD,2.024,2.245,1.869,2.215,363976.86,172237.61
2018-02-10 00:00:00,EDO/USD,2.215,2.25,1.839,1.99,454068.44,221013.43
2018-02-11 00:00:00,EDO/USD,1.99,2.013,1.805,1.873,241876.72,127712.26
2018-02-12 00:00:00,EDO/USD,1.873,2.4,1.873,2.205,1176885.83,528277.12
2018-02-13 00:00:00,EDO/USD,2.205,2.6,2.05,2.27,1405839.24,590929.86
2018-02-14 00:00:00,EDO/USD,2.27,2.9,2.27,2.666,1362093.3,511834.49
2018-02-15 00:00:00,EDO/USD,2.666,2.831,2.6,2.69,711955.61,261518.24
2018-02-16 00:00:00,EDO/USD,2.69,2.8,2.5,2.722,371140.68,139947.16
2018-02-17 00:00:00,EDO/USD,2.722,3.12,2.722,3.114,922664.23,312507.03
2018-02-18 00:00:00,EDO/USD,3.114,3.47,2.823,3.049,3148616.23,989136.79
2018-02-19 00:00:00,EDO/USD,3.049,3.174,2.96,3.11,1180444.49,382694.62
2018-02-20 00:00:00,EDO/USD,3.11,3.216,2.834,2.858,1532840.66,497569.36
2018-02-21 00:00:00,EDO/USD,2.858,2.893,2.526,2.66,1052230.06,384031.56
2018-02-22 00:00:00,EDO/USD,2.66,2.766,2.199,2.332,694817.99,281353.01
2018-02-23 00:00:00,EDO/USD,2.332,2.673,2.15,2.519,662869.23,275417.18
2018-02-24 00:00:00,EDO/USD,2.519,2.677,2.2,2.319,386620.99,158575.64
2018-02-25 00:00:00,EDO/USD,2.319,2.463,2.256,2.368,184992.72,78621.73
2018-02-26 00:00:00,EDO/USD,2.368,2.796,2.322,2.731,1756468.63,717591.03
2018-02-27 00:00:00,EDO/USD,2.731,2.848,2.624,2.672,531186.51,195247.86
2018-02-28 00:00:00,EDO/USD,2.672,2.7,2.55,2.6,374456.97,143570.35
2018-03-01 00:00:00,EDO/USD,2.6,2.699,2.567,2.6,195123.07,74263.66
2018-03-02 00:00:00,EDO/USD,2.6,2.688,2.457,2.555,221906.6,85887.22
2018-03-03 00:00:00,EDO/USD,2.555,2.676,2.538,2.57,152130.11,58686.46
2018-03-04 00:00:00,EDO/USD,2.57,2.629,2.393,2.52,390882.04,158373.96
2018-03-05 00:00:00,EDO/USD,2.52,2.62,2.51,2.559,105443.3,41077.1
2018-03-06 00:00:00,EDO/USD,2.559,2.559,2.207,2.325,410357.49,174728.05
2018-03-07 00:00:00,EDO/USD,2.325,2.391,2.002,2.073,334544.22,154314.66
2018-03-08 00:00:00,EDO/USD,2.073,2.15,1.804,1.888,376891.14,191439.03
2018-03-09 00:00:00,EDO/USD,1.888,1.92,1.57,1.89,391634.27,225787.63
2018-03-10 00:00:00,EDO/USD,1.89,1.953,1.675,1.729,224380.4,120858.36
2018-03-11 00:00:00,EDO/USD,1.729,1.935,1.61,1.853,208710.58,119126.52
2018-03-12 00:00:00,EDO/USD,1.853,1.91,1.67,1.706,319937.89,179129.13
2018-03-13 00:00:00,EDO/USD,1.706,1.765,1.6,1.7,233911.98,140773.11
2018-03-14 00:00:00,EDO/USD,1.7,1.705,1.359,1.405,337506.66,234243.76
2018-03-15 00:00:00,EDO/USD,1.405,1.425,1.3,1.407,179863.54,132684.78
2018-03-16 00:00:00,EDO/USD,1.407,1.51,1.325,1.393,142669.44,100701.76
2018-03-17 00:00:00,EDO/USD,1.393,1.677,1.33,1.352,362714.01,256780.75
2018-03-18 00:00:00,EDO/USD,1.352,1.456,1.21,1.422,421056.42,325697.66
2018-03-19 00:00:00,EDO/USD,1.422,1.664,1.385,1.629,731183.18,474805.98
2018-03-20 00:00:00,EDO/USD,1.629,1.92,1.611,1.845,544287.96,311544.89
2018-03-21 00:00:00,EDO/USD,1.845,1.895,1.634,1.748,432189.9,243946.34
2018-03-22 00:00:00,EDO/USD,1.748,1.89,1.662,1.765,338385.2,190658.76
2018-03-23 00:00:00,EDO/USD,1.765,1.765,1.541,1.71,653765.74,403241.88
2018-03-24 00:00:00,EDO/USD,1.71,1.93,1.639,1.65,530148.78,296563.14
2018-03-25 00:00:00,EDO/USD,1.65,1.76,1.615,1.7,183316.92,108387.38
2018-03-26 00:00:00,EDO/USD,1.7,1.82,1.523,1.605,543537.35,328727.88
2018-03-27 00:00:00,EDO/USD,1.605,1.725,1.519,1.56,192521.79,119086.53
2018-03-28 00:00:00,EDO/USD,1.56,1.66,1.53,1.595,119048.44,74698.36
2018-03-29 00:00:00,EDO/USD,1.595,1.65,1.419,1.477,338449.61,221077.45
2018-03-30 00:00:00,EDO/USD,1.477,1.68,1.37,1.549,369518.77,238691.04
2018-03-31 00:00:00,EDO/USD,1.549,1.678,1.539,1.617,170927.05,106206.01
2018-04-01 00:00:00,EDO/USD,1.617,1.679,1.43,1.507,558141.13,362930.63
2018-04-02 00:00:00,EDO/USD,1.507,1.71,1.507,1.64,203853.22,125876.29
2018-04-03 00:00:00,EDO/USD,1.64,1.831,1.634,1.814,551580.26,316720.46
2018-04-04 00:00:00,EDO/USD,1.814,1.814,1.57,1.58,261687.76,157804.17
2018-04-05 00:00:00,EDO/USD,1.58,1.649,1.524,1.586,102764.18,64908.51
2018-04-06 00:00:00,EDO/USD,1.586,1.641,1.44,1.467,251109.03,169466.92
2018-04-07 00:00:00,EDO/USD,1.467,1.578,1.446,1.525,234158.73,154001.36
2018-04-08 00:00:00,EDO/USD,1.525,1.585,1.49,1.548,147323.93,95988.87
2018-04-09 00:00:00,EDO/USD,1.548,1.577,1.415,1.455,327934.17,214675.41
2018-04-10 00:00:00,EDO/USD,1.455,1.5,1.413,1.463,92623.72,63446.38
2018-04-11 00:00:00,EDO/USD,1.463,1.549,1.461,1.54,116770.53,77395.24
2018-04-12 00:00:00,EDO/USD,1.54,1.7,1.465,1.674,366255.87,229447.16
2018-04-13 00:00:00,EDO/USD,1.674,1.869,1.63,1.71,514374.46,289581.17
2018-04-14 00:00:00,EDO/USD,1.71,1.81,1.66,1.774,221483.11,127246.34
2018-04-15 00:00:00,EDO/USD,1.774,1.899,1.76,1.899,194585.52,106283.17
2018-04-16 00:00:00,EDO/USD,1.899,1.93,1.76,1.84,233557.64,128943.35
2018-04-17 00:00:00,EDO/USD,1.84,1.899,1.774,1.83,203128.89,110025.35
2018-04-18 00:00:00,EDO/USD,1.83,1.995,1.813,1.97,253289.61,130733.74
2018-04-19 00:00:00,EDO/USD,1.97,2.145,1.94,2.08,552240.15,266674.14
2018-04-20 00:00:00,EDO/USD,2.08,2.25,1.982,2.18,602660.77,288686.56
2018-04-21 00:00:00,EDO/USD,2.18,2.194,1.885,2.08,438802.16,214799.29
2018-04-22 00:00:00,EDO/USD,2.08,2.55,2.034,2.26,1832587.94,796574.24
2018-04-23 00:00:00,EDO/USD,2.26,2.4,2.238,2.319,315047.61,136766.98
2018-04-24 00:00:00,EDO/USD,2.319,2.585,2.298,2.563,655670.93,265404.5
2018-04-25 00:00:00,EDO/USD,2.563,2.563,2.051,2.131,899354.65,403763.77
2018-04-26 00:00:00,EDO/USD,2.131,2.368,2.083,2.347,1423011.0,636628.17
2018-04-27 00:00:00,EDO/USD,2.347,2.347,2.2,2.25,464814.97,203281.59
2018-04-28 00:00:00,EDO/USD,2.25,2.509,2.25,2.436,669488.29,275261.75
2018-04-29 00:00:00,EDO/USD,2.436,2.81,2.436,2.708,1016975.12,379044.37
2018-04-30 00:00:00,EDO/USD,2.708,2.877,2.52,2.699,1148794.15,424153.33
2018-05-01 00:00:00,EDO/USD,2.699,2.745,2.518,2.703,469267.67,175472.74
2018-05-02 00:00:00,EDO/USD,2.703,2.792,2.63,2.757,345683.11,127662.14
2018-05-03 00:00:00,EDO/USD,2.757,2.8,2.705,2.705,256829.0,93283.25
2018-05-04 00:00:00,EDO/USD,2.705,2.744,2.505,2.655,510589.46,196834.71
2018-05-05 00:00:00,EDO/USD,2.655,2.696,2.593,2.638,240058.82,90692.15
2018-05-06 00:00:00,EDO/USD,2.638,2.695,2.442,2.52,136034.77,53545.72
2018-05-07 00:00:00,EDO/USD,2.52,2.54,2.236,2.425,833358.27,359609.5
2018-05-08 00:00:00,EDO/USD,2.425,2.45,2.128,2.257,1881342.05,851429.66
2018-05-09 00:00:00,EDO/USD,2.257,2.285,2.077,2.223,300885.74,137653.74
2018-05-10 00:00:00,EDO/USD,2.223,2.223,1.98,2.006,292549.65,139042.92
2018-05-11 00:00:00,EDO/USD,2.006,2.006,1.74,1.795,486077.12,261348.34
2018-05-12 00:00:00,EDO/USD,1.795,1.922,1.709,1.876,340787.83,189749.57
2018-05-13 00:00:00,EDO/USD,1.876,1.965,1.78,1.943,1161028.9,629943.6
2018-05-14 00:00:00,EDO/USD,1.943,2.099,1.826,1.986,318490.54,161961.46
2018-05-15 00:00:00,EDO/USD,1.986,2.075,1.85,1.87,209908.52,106432.79
2018-05-16 00:00:00,EDO/USD,1.87,1.875,1.739,1.808,124520.34,69472.27
2018-05-17 00:00:00,EDO/USD,1.808,1.861,1.66,1.674,172648.28,96703.25
2018-05-18 00:00:00,EDO/USD,1.674,1.789,1.62,1.762,118600.44,70163.06
2018-05-19 00:00:00,EDO/USD,1.762,1.804,1.736,1.79,126758.86,71550.09
2018-05-20 00:00:00,EDO/USD,1.79,1.9,1.767,1.87,776965.0,417548.3
2018-05-21 00:00:00,EDO/USD,1.87,1.884,1.763,1.763,269269.24,146181.86
2018-05-22 00:00:00,EDO/USD,1.763,1.764,1.557,1.606,285199.57,172450.62
2018-05-23 00:00:00,EDO/USD,1.606,1.649,1.4,1.403,439139.38,291069.45
2018-05-24 00:00:00,EDO/USD,1.403,1.5,1.37,1.5,129229.39,89065.15
2018-05-25 00:00:00,EDO/USD,1.5,1.515,1.425,1.45,104415.4,70931.93
2018-05-26 00:00:00,EDO/USD,1.45,1.499,1.41,1.43,58375.54,40623.48
2018-05-27 00:00:00,EDO/USD,1.43,1.43,1.4,1.425,37855.11,26892.34
2018-05-28 00:00:00,EDO/USD,1.425,1.455,1.31,1.341,79769.5,57736.37
2018-05-29 00:00:00,EDO/USD,1.341,1.475,1.31,1.474,134177.58,97066.81
2018-05-30 00:00:00,EDO/USD,1.474,1.5,1.391,1.391,26506.2,18434.32
2018-05-31 00:00:00,EDO/USD,1.391,1.597,1.371,1.531,231409.64,153953.52
2018-06-01 00:00:00,EDO/USD,1.531,1.554,1.47,1.525,47393.56,31492.76
2018-06-02 00:00:00,EDO/USD,1.525,1.609,1.506,1.561,140771.41,89535.91
2018-06-03 00:00:00,EDO/USD,1.561,1.605,1.543,1.544,67993.47,43402.17
2018-06-04 00:00:00,EDO/USD,1.544,1.588,1.442,1.446,59123.17,39200.23
2018-06-05 00:00:00,EDO/USD,1.446,1.515,1.38,1.514,123886.29,86576.77
2018-06-06 00:00:00,EDO/USD,1.514,1.514,1.433,1.475,50406.74,34388.24
2018-06-07 00:00:00,EDO/USD,1.475,1.547,1.475,1.532,48772.59,32214.0
2018-06-08 00:00:00,EDO/USD,1.532,1.532,1.426,1.46,26725.01,18241.86
2018-06-09 00:00:00,EDO/USD,1.46,1.482,1.401,1.401,28773.41,20024.92
2018-06-10 00:00:00,EDO/USD,1.401,1.446,1.12,1.204,326071.31,261752.19
2018-06-11 00:00:00,EDO/USD,1.204,1.204,1.112,1.177,43945.99,38367.8
2018-06-12 00:00:00,EDO/USD,1.177,1.177,1.07,1.087,79246.1,71361.44
2018-06-13 00:00:00,EDO/USD,1.087,1.094,1.05,1.07,161011.42,150485.11
2018-06-14 00:00:00,EDO/USD,1.07,1.169,1.07,1.167,67494.48,59656.16
2018-06-15 00:00:00,EDO/USD,1.167,1.167,1.081,1.122,35759.02,32047.17
2018-06-16 00:00:00,EDO/USD,1.122,1.122,1.05,1.081,138815.38,131470.24
2018-06-17 00:00:00,EDO/USD,1.081,1.099,1.05,1.05,17296.92,16234.48
2018-06-18 00:00:00,EDO/USD,1.05,1.096,1.026,1.072,51766.3,49026.01
2018-06-19 00:00:00,EDO/USD,1.072,1.1,1.063,1.1,17049.47,15658.04
2018-06-20 00:00:00,EDO/USD,1.1,1.1,1.046,1.075,27804.1,25985.44
2018-06-21 00:00:00,EDO/USD,1.075,1.11,1.065,1.093,78375.05,71688.82
2018-06-22 00:00:00,EDO/USD,1.093,1.112,0.9781,0.9802,200153.46,196510.4
2018-06-23 00:00:00,EDO/USD,0.9802,1.019,0.9348,0.9498,19875.91,20405.42
2018-06-24 00:00:00,EDO/USD,0.9498,0.9498,0.8101,0.8801,129442.99,149761.75
2018-06-25 00:00:00,EDO/USD,0.8801,0.9291,0.8613,0.9238,35892.15,40123.79
2018-06-26 00:00:00,EDO/USD,0.9238,0.9238,0.8576,0.885,13270.22,14893.59
2018-06-27 00:00:00,EDO/USD,0.885,0.8881,0.8319,0.8788,13932.06,16488.04
2018-06-28 00:00:00,EDO/USD,0.8788,0.8945,0.827,0.827,26408.46,30733.67
2018-06-29 00:00:00,EDO/USD,0.827,0.8767,0.825,0.8648,21679.13,25812.89
2018-06-30 00:00:00,EDO/USD,0.8648,0.9603,0.8648,0.9581,20812.82,22464.94
2018-07-01 00:00:00,EDO/USD,0.9581,0.9864,0.91,0.9332,31555.64,33322.51
2018-07-02 00:00:00,EDO/USD,0.9332,1.094,0.9332,1.053,36035.35,35181.27
2018-07-03 00:00:00,EDO/USD,1.053,1.095,0.9683,0.969,74640.66,72438.13
2018-07-04 00:00:00,EDO/USD,0.969,1.045,0.969,1.036,20801.0,20353.4
2018-07-05 00:00:00,EDO/USD,1.036,1.043,0.8161,1.013,62327.24,64228.35
2018-07-06 00:00:00,EDO/USD,1.013,1.033,0.9505,0.9753,19994.64,20464.07
2018-07-07 00:00:00,EDO/USD,0.9753,1.08,0.9365,0.9891,27972.52,27446.55
2018-07-08 00:00:00,EDO/USD,0.9891,1.048,0.955,0.967,36385.56,36439.87
2018-07-09 00:00:00,EDO/USD,0.967,1.034,0.9505,0.9803,27434.77,28058.56
2018-07-10 00:00:00,EDO/USD,0.9803,0.9803,0.8451,0.8622,61721.42,70009.23
2018-07-11 00:00:00,EDO/USD,0.8622,0.934,0.85,0.8663,29225.37,33405.88
2018-07-12 00:00:00,EDO/USD,0.8663,0.9,0.85,0.88,56230.59,64585.43
